DT,SODAR-100
2022-02-21 10:00:00,9.52
2022-02-21 10:10:00,8.72
2022-02-21 10:20:00,9.52
2022-02-21 10:30:00,8.26
2022-02-21 10:40:00,8.28
2022-02-21 10:50:00,8.79
2022-02-21 11:00:00,8.36
2022-02-21 11:10:00,8.45
2022-02-21 11:20:00,7.61
2022-02-21 11:30:00,7.59
2022-02-21 11:40:00,8.6
2022-02-21 11:50:00,8.59
2022-02-21 12:00:00,8.72
2022-02-21 12:10:00,9.72
2022-02-21 12:20:00,11.01
2022-02-21 12:30:00,10.35
2022-02-21 12:40:00,10.01
2022-02-21 12:50:00,9.84
2022-02-21 13:00:00,7.96
2022-02-21 13:10:00,9.96
2022-02-21 13:20:00,8.78
2022-02-21 13:30:00,9.45
2022-02-21 13:40:00,8.73
2022-02-21 13:50:00,8.59
2022-02-21 14:00:00,9.13
2022-02-21 14:10:00,9.36
2022-02-21 14:20:00,8.63
2022-02-21 14:30:00,8.73
2022-02-21 14:40:00,8.51
2022-02-21 14:50:00,8.42
2022-02-21 15:00:00,7.03
2022-02-21 15:10:00,7.67
2022-02-21 15:20:00,7.94
2022-02-21 15:30:00,8.96
2022-02-21 15:40:00,10.28
2022-02-21 15:50:00,8.86
2022-02-21 16:00:00,8.46
2022-02-21 16:10:00,9.58
2022-02-21 16:20:00,9.58
2022-02-21 16:30:00,8.61
2022-02-21 16:40:00,8.98
2022-02-21 16:50:00,9.74
2022-02-21 17:00:00,9.12
2022-02-21 17:10:00,9.83
2022-02-21 17:20:00,9.93
2022-02-21 17:30:00,9.35
2022-02-21 17:40:00,8.79
2022-02-21 17:50:00,9.79
2022-02-21 18:00:00,8.22
2022-02-21 18:10:00,9.64
2022-02-21 18:20:00,9.93
2022-02-21 18:30:00,10.05
2022-02-21 18:40:00,10.86
2022-02-21 18:50:00,11.46
2022-02-21 19:00:00,10.26
2022-02-21 19:10:00,9.81
2022-02-21 19:20:00,10.0
2022-02-21 19:30:00,9.69
2022-02-21 19:40:00,10.06
2022-02-21 19:50:00,10.01
2022-02-21 20:00:00,11.6
2022-02-21 20:10:00,10.16
2022-02-21 20:20:00,9.95
2022-02-21 20:30:00,9.63
2022-02-21 20:40:00,9.43
2022-02-21 20:50:00,10.1
2022-02-21 21:00:00,10.12
2022-02-21 21:10:00,11.63
2022-02-21 21:20:00,11.31
2022-02-21 21:30:00,11.36
2022-02-21 21:40:00,10.87
2022-02-21 21:50:00,10.66
2022-02-21 22:00:00,10.3
2022-02-21 22:10:00,10.2
2022-02-21 22:20:00,10.41
2022-02-21 22:30:00,10.05
2022-02-21 22:40:00,10.98
2022-02-21 22:50:00,9.45
2022-02-21 23:00:00,10.78
2022-02-21 23:10:00,10.17
2022-02-21 23:20:00,10.58
2022-02-21 23:30:00,9.67
2022-02-21 23:40:00,9.22
2022-02-21 23:50:00,9.46
2022-02-22 00:00:00,9.48
2022-02-22 00:10:00,8.81
2022-02-22 00:20:00,10.17
2022-02-22 00:30:00,9.02
2022-02-22 00:40:00,10.23
2022-02-22 00:50:00,9.73
2022-02-22 01:00:00,9.41
2022-02-22 01:10:00,8.64
2022-02-22 01:20:00,9.9
2022-02-22 01:30:00,10.19
2022-02-22 01:40:00,10.01
2022-02-22 01:50:00,10.09
2022-02-22 02:00:00,9.78
2022-02-22 02:10:00,10.95
2022-02-22 02:20:00,10.76
2022-02-22 02:30:00,11.03
2022-02-22 02:40:00,10.15
2022-02-22 02:50:00,11.17
2022-02-22 03:00:00,9.97
2022-02-22 03:10:00,10.17
2022-02-22 03:20:00,10.28
2022-02-22 03:30:00,10.42
2022-02-22 03:40:00,9.01
2022-02-22 03:50:00,8.65
2022-02-22 04:00:00,10.5
2022-02-22 04:10:00,9.28
2022-02-22 04:20:00,9.03
2022-02-22 04:30:00,8.97
2022-02-22 04:40:00,8.8
2022-02-22 04:50:00,9.81
2022-02-22 05:00:00,9.32
2022-02-22 05:10:00,8.56
2022-02-22 05:20:00,7.44
2022-02-22 05:30:00,7.49
2022-02-22 05:40:00,7.22
2022-02-22 05:50:00,7.57
2022-02-22 06:00:00,6.72
2022-02-22 06:10:00,6.79
2022-02-22 06:20:00,6.79
2022-02-22 06:30:00,7.11
2022-02-22 06:40:00,7.2
2022-02-22 06:50:00,6.57
2022-02-22 07:00:00,6.47
2022-02-22 07:10:00,6.63
2022-02-22 07:20:00,5.92
2022-02-22 07:30:00,6.43
2022-02-22 07:40:00,6.6
2022-02-22 07:50:00,6.35
2022-02-22 08:00:00,7.53
2022-02-22 08:10:00,6.06
2022-02-22 08:20:00,5.46
2022-02-22 08:30:00,6.88
2022-02-22 08:40:00,7.56
2022-02-22 08:50:00,7.55
2022-02-22 09:00:00,7.23
2022-02-22 09:10:00,7.95
2022-02-22 09:20:00,9.05
2022-02-22 09:30:00,7.81
2022-02-22 09:40:00,7.57
2022-02-22 09:50:00,7.77
2022-02-22 10:00:00,7.6
2022-02-22 10:10:00,8.21
2022-02-22 10:20:00,8.41
2022-02-22 10:30:00,8.57
2022-02-22 10:40:00,8.87
2022-02-22 10:50:00,8.46
2022-02-22 11:00:00,6.76
2022-02-22 11:10:00,8.14
2022-02-22 11:20:00,9.07
2022-02-22 11:30:00,9.4
2022-02-22 11:40:00,11.27
2022-02-22 11:50:00,10.25
2022-02-22 12:00:00,10.57
2022-02-22 12:10:00,10.93
2022-02-22 12:20:00,9.69
2022-02-22 12:30:00,10.85
2022-02-22 12:40:00,10.23
2022-02-22 12:50:00,9.76
2022-02-22 13:00:00,11.65
2022-02-22 13:10:00,11.26
2022-02-22 13:20:00,11.45
2022-02-22 13:30:00,10.31
2022-02-22 13:40:00,8.94
2022-02-22 13:50:00,9.62
2022-02-22 14:00:00,9.44
2022-02-22 14:10:00,11.23
2022-02-22 14:20:00,10.09
2022-02-22 14:30:00,9.71
2022-02-22 14:40:00,9.6
2022-02-22 14:50:00,9.64
2022-02-22 15:00:00,9.83
2022-02-22 15:10:00,9.15
2022-02-22 15:20:00,9.75
2022-02-22 15:30:00,8.99
2022-02-22 15:40:00,9.72
2022-02-22 15:50:00,9.85
2022-02-22 16:00:00,9.98
2022-02-22 16:10:00,9.82
2022-02-22 16:20:00,9.36
2022-02-22 16:30:00,9.06
2022-02-22 16:40:00,9.41
2022-02-22 16:50:00,9.19
2022-02-22 17:00:00,8.4
2022-02-22 17:10:00,8.8
2022-02-22 17:20:00,10.24
2022-02-22 17:30:00,8.86
2022-02-22 17:40:00,10.0
2022-02-22 17:50:00,9.14
2022-02-22 18:00:00,9.51
2022-02-22 18:10:00,10.23
2022-02-22 18:20:00,8.42
2022-02-22 18:30:00,8.59
2022-02-22 18:50:00,7.93
2022-02-22 19:00:00,9.37
2022-02-22 19:10:00,9.04
2022-02-22 19:20:00,8.49
2022-02-22 19:30:00,8.67
2022-02-22 19:40:00,9.63
2022-02-22 19:50:00,9.47
2022-02-22 20:00:00,10.54
2022-02-22 20:10:00,9.82
2022-02-22 20:20:00,9.98
2022-02-22 20:30:00,8.39
2022-02-22 20:40:00,8.22
2022-02-22 20:50:00,10.72
2022-02-22 21:00:00,8.96
2022-02-22 21:10:00,9.26
2022-02-22 21:20:00,9.9
2022-02-22 21:30:00,11.31
2022-02-22 21:40:00,10.18
2022-02-22 21:50:00,10.29
2022-02-22 22:00:00,9.9
2022-02-22 22:10:00,10.06
2022-02-22 22:20:00,10.96
2022-02-22 22:30:00,10.17
2022-02-22 22:40:00,8.7
2022-02-22 22:50:00,8.99
2022-02-22 23:00:00,8.3
2022-02-22 23:10:00,10.04
2022-02-22 23:20:00,9.38
2022-02-22 23:30:00,9.18
2022-02-22 23:40:00,9.43
2022-02-22 23:50:00,9.59
2022-02-23 00:00:00,9.42
2022-02-23 00:10:00,9.16
2022-02-23 00:20:00,8.92
2022-02-23 00:30:00,10.12
