DT,SODAR-100
2021-11-11 04:20:00,7.71
2021-11-11 04:30:00,8.72
2021-11-11 04:40:00,9.51
2021-11-11 04:50:00,9.26
2021-11-11 05:00:00,8.89
2021-11-11 05:10:00,8.46
2021-11-11 05:20:00,9.06
2021-11-11 05:30:00,9.16
2021-11-11 05:40:00,8.53
2021-11-11 05:50:00,8.19
2021-11-11 06:00:00,8.08
2021-11-11 06:10:00,4.42
2021-11-11 06:20:00,4.87
2021-11-11 06:30:00,4.8
2021-11-11 06:40:00,4.1
2021-11-11 06:50:00,4.41
2021-11-11 07:00:00,4.14
2021-11-11 07:10:00,4.52
2021-11-11 07:20:00,4.89
2021-11-11 07:30:00,6.4
2021-11-11 07:40:00,6.86
2021-11-11 07:50:00,7.41
2021-11-11 08:00:00,7.75
2021-11-11 08:10:00,8.13
2021-11-11 08:20:00,7.58
2021-11-11 08:30:00,7.17
2021-11-11 08:40:00,6.44
2021-11-11 08:50:00,9.15
2021-11-11 09:00:00,7.74
2021-11-11 09:10:00,8.87
2021-11-11 09:20:00,9.3
2021-11-11 09:30:00,10.33
2021-11-11 09:40:00,8.36
2021-11-11 09:50:00,8.21
2021-11-11 10:00:00,9.77
2021-11-11 10:10:00,8.76
2021-11-11 10:20:00,9.23
2021-11-11 10:30:00,9.63
2021-11-11 10:40:00,10.52
2021-11-11 10:50:00,10.42
2021-11-11 11:00:00,9.44
2021-11-11 11:10:00,9.52
2021-11-11 11:20:00,9.1
2021-11-11 11:30:00,10.59
2021-11-11 11:40:00,10.84
2021-11-11 11:50:00,9.53
2021-11-11 12:00:00,9.84
2021-11-11 12:10:00,10.3
2021-11-11 12:20:00,10.16
2021-11-11 12:30:00,9.9
2021-11-11 12:40:00,9.44
2021-11-11 12:50:00,10.31
2021-11-11 13:00:00,9.42
2021-11-11 13:10:00,9.14
2021-11-11 13:20:00,9.62
2021-11-11 13:30:00,9.17
2021-11-11 13:40:00,9.53
2021-11-11 13:50:00,9.3
2021-11-11 14:00:00,10.02
2021-11-11 14:10:00,10.01
2021-11-11 14:20:00,10.48
2021-11-11 14:30:00,9.56
2021-11-11 14:40:00,9.69
2021-11-11 14:50:00,10.55
2021-11-11 15:00:00,9.2
2021-11-11 15:10:00,9.54
2021-11-11 15:20:00,8.93
2021-11-11 15:30:00,8.75
2021-11-11 15:40:00,8.64
2021-11-11 15:50:00,8.41
2021-11-11 16:00:00,8.23
2021-11-11 16:10:00,8.76
2021-11-11 16:20:00,8.8
2021-11-11 16:30:00,8.84
2021-11-11 16:40:00,8.54
2021-11-11 16:50:00,7.67
2021-11-11 17:00:00,8.32
2021-11-11 17:10:00,7.69
2021-11-11 17:20:00,7.0
2021-11-11 17:30:00,7.18
2021-11-11 17:40:00,8.24
2021-11-11 17:50:00,7.42
2021-11-11 18:00:00,7.62
2021-11-11 18:10:00,7.88
2021-11-11 18:20:00,7.94
2021-11-11 18:30:00,8.13
2021-11-11 18:40:00,7.81
2021-11-11 18:50:00,7.68
2021-11-11 19:00:00,7.03
2021-11-11 19:10:00,7.23
2021-11-11 19:20:00,7.01
2021-11-11 19:30:00,7.62
2021-11-11 19:40:00,8.01
2021-11-11 19:50:00,8.09
2021-11-11 20:00:00,8.82
2021-11-11 20:10:00,8.06
2021-11-11 20:20:00,8.63
2021-11-11 20:30:00,8.79
2021-11-11 20:40:00,8.22
2021-11-11 20:50:00,8.97
2021-11-11 21:00:00,8.43
2021-11-11 21:10:00,9.29
2021-11-11 21:20:00,9.58
2021-11-11 21:30:00,9.43
2021-11-11 21:40:00,9.21
2021-11-11 21:50:00,9.87
2021-11-11 22:00:00,10.25
2021-11-11 22:10:00,10.15
2021-11-11 22:20:00,8.74
2021-11-11 22:30:00,7.81
2021-11-11 22:40:00,8.98
2021-11-11 22:50:00,9.36
2021-11-11 23:00:00,8.3
2021-11-11 23:10:00,9.14
2021-11-11 23:20:00,8.22
2021-11-11 23:30:00,8.05
2021-11-11 23:40:00,7.25
2021-11-11 23:50:00,8.2
2021-11-12 00:00:00,8.25
2021-11-12 00:10:00,6.95
2021-11-12 00:20:00,7.89
2021-11-12 00:30:00,8.37
2021-11-12 00:40:00,7.66
2021-11-12 00:50:00,8.17
2021-11-12 01:00:00,8.07
2021-11-12 01:10:00,7.79
2021-11-12 01:20:00,7.66
2021-11-12 01:30:00,8.67
2021-11-12 01:40:00,8.58
2021-11-12 01:50:00,8.31
2021-11-12 02:00:00,8.21
2021-11-12 02:10:00,8.37
2021-11-12 02:20:00,8.47
2021-11-12 02:30:00,8.16
2021-11-12 02:40:00,8.55
2021-11-12 02:50:00,9.28
2021-11-12 03:00:00,8.67
2021-11-12 03:10:00,9.01
2021-11-12 03:20:00,8.77
2021-11-12 03:30:00,8.59
2021-11-12 03:40:00,8.32
2021-11-12 03:50:00,7.82
2021-11-12 04:00:00,8.09
2021-11-12 04:10:00,7.86
2021-11-12 04:20:00,7.74
2021-11-12 04:30:00,7.95
2021-11-12 04:40:00,8.35
2021-11-12 04:50:00,8.6
2021-11-12 05:00:00,8.12
2021-11-12 05:10:00,8.13
2021-11-12 05:20:00,8.21
2021-11-12 05:30:00,8.39
2021-11-12 05:40:00,8.21
2021-11-12 05:50:00,7.95
2021-11-12 06:00:00,7.43
2021-11-12 06:10:00,5.74
2021-11-12 06:20:00,5.6
2021-11-12 06:30:00,5.92
2021-11-12 06:40:00,6.29
2021-11-12 06:50:00,6.78
2021-11-12 07:00:00,6.94
2021-11-12 07:10:00,6.11
2021-11-12 07:20:00,8.9
2021-11-12 07:30:00,7.02
2021-11-12 07:40:00,8.17
2021-11-12 07:50:00,7.86
2021-11-12 08:00:00,8.83
2021-11-12 08:10:00,7.41
2021-11-12 08:20:00,8.35
2021-11-12 08:30:00,7.58
2021-11-12 08:40:00,7.04
2021-11-12 08:50:00,9.0
2021-11-12 09:00:00,8.28
2021-11-12 09:10:00,8.06
2021-11-12 09:20:00,9.4
2021-11-12 09:30:00,9.91
2021-11-12 09:40:00,8.61
2021-11-12 09:50:00,8.3
2021-11-12 10:00:00,8.38
2021-11-12 10:10:00,9.5
2021-11-12 10:20:00,8.74
2021-11-12 10:30:00,10.84
2021-11-12 10:40:00,11.2
2021-11-12 10:50:00,10.03
2021-11-12 11:00:00,8.8
2021-11-12 11:10:00,9.6
2021-11-12 11:20:00,10.93
2021-11-12 11:30:00,10.73
2021-11-12 11:40:00,9.88
2021-11-12 11:50:00,9.69
2021-11-12 12:00:00,10.75
2021-11-12 12:10:00,9.61
2021-11-12 12:20:00,11.22
2021-11-12 12:30:00,10.12
2021-11-12 12:40:00,9.22
2021-11-12 12:50:00,9.25
2021-11-12 13:00:00,10.06
2021-11-12 13:10:00,9.43
2021-11-12 13:20:00,8.38
2021-11-12 13:30:00,8.81
2021-11-12 13:40:00,9.81
2021-11-12 13:50:00,10.09
2021-11-12 14:00:00,10.59
2021-11-12 14:10:00,9.95
2021-11-12 14:20:00,10.25
2021-11-12 14:30:00,11.61
2021-11-12 14:40:00,9.43
2021-11-12 14:50:00,10.3
2021-11-12 15:00:00,9.97
2021-11-12 15:10:00,7.85
2021-11-12 15:20:00,8.41
2021-11-12 15:30:00,7.52
2021-11-12 15:40:00,7.96
2021-11-12 15:50:00,8.68
2021-11-12 16:00:00,8.14
2021-11-12 16:10:00,8.08
2021-11-12 16:20:00,8.11
2021-11-12 16:30:00,7.13
2021-11-12 16:40:00,7.58
2021-11-12 16:50:00,7.53
2021-11-12 17:00:00,7.08
2021-11-12 17:10:00,8.15
2021-11-12 17:20:00,7.88
2021-11-12 17:30:00,9.04
2021-11-12 17:40:00,8.18
2021-11-12 17:50:00,8.4
2021-11-12 18:00:00,8.07
2021-11-12 18:10:00,7.81
2021-11-12 18:20:00,7.68
2021-11-12 18:30:00,7.76
2021-11-12 18:40:00,8.07
2021-11-12 18:50:00,8.01
2021-11-12 19:00:00,7.05
2021-11-12 19:10:00,7.79
2021-11-12 19:20:00,7.45
2021-11-12 19:30:00,7.54
2021-11-12 19:40:00,6.73
2021-11-12 19:50:00,7.52
2021-11-12 20:00:00,8.21
2021-11-12 20:10:00,8.77
2021-11-12 20:20:00,9.15
2021-11-12 20:30:00,7.63
2021-11-12 20:40:00,9.13
2021-11-12 20:50:00,8.45
2021-11-12 21:00:00,7.76
2021-11-12 21:10:00,7.92
2021-11-12 21:20:00,7.5
2021-11-12 21:30:00,8.0
2021-11-12 21:40:00,8.16
2021-11-12 21:50:00,8.55
2021-11-12 22:00:00,8.61
2021-11-12 22:10:00,9.02
2021-11-12 22:20:00,9.72
2021-11-12 22:30:00,9.26
2021-11-12 22:40:00,10.17
2021-11-12 22:50:00,9.17
2021-11-12 23:00:00,9.34
2021-11-12 23:10:00,8.7
2021-11-12 23:20:00,8.45
2021-11-12 23:30:00,8.55
2021-11-12 23:40:00,7.68
2021-11-12 23:50:00,7.54
2021-11-13 00:00:00,9.15
2021-11-13 00:10:00,7.9
2021-11-13 00:20:00,8.22
2021-11-13 00:30:00,7.54
2021-11-13 00:40:00,8.5
2021-11-13 00:50:00,8.2
2021-11-13 01:00:00,7.78
2021-11-13 01:10:00,8.43
2021-11-13 01:20:00,7.51
2021-11-13 01:30:00,7.95
2021-11-13 01:40:00,7.3
2021-11-13 01:50:00,8.06
2021-11-13 02:00:00,7.77
2021-11-13 02:10:00,8.04
2021-11-13 02:20:00,7.16
2021-11-13 02:30:00,7.35
2021-11-13 02:40:00,6.88
2021-11-13 02:50:00,6.73
2021-11-13 03:00:00,7.0
2021-11-13 03:10:00,7.16
2021-11-13 03:20:00,7.75
2021-11-13 03:30:00,7.47
2021-11-13 03:40:00,6.86
