DT,SODAR-100
2022-02-27 15:30:00,8.32
2022-02-27 15:40:00,10.17
2022-02-27 15:50:00,8.84
2022-02-27 16:00:00,10.04
2022-02-27 16:10:00,9.87
2022-02-27 16:20:00,9.66
2022-02-27 16:30:00,10.27
2022-02-27 16:40:00,10.33
2022-02-27 16:50:00,9.75
2022-02-27 17:00:00,9.21
2022-02-27 17:10:00,8.98
2022-02-27 17:20:00,9.79
2022-02-27 17:30:00,9.5
2022-02-27 17:40:00,7.86
2022-02-27 17:50:00,7.2
2022-02-27 18:00:00,8.91
2022-02-27 18:10:00,8.21
2022-02-27 18:20:00,5.95
2022-02-27 18:30:00,7.63
2022-02-27 18:40:00,7.31
2022-02-27 18:50:00,8.17
2022-02-27 19:00:00,7.7
2022-02-27 19:10:00,7.78
2022-02-27 19:20:00,8.13
2022-02-27 19:30:00,7.19
2022-02-27 19:40:00,7.72
2022-02-27 19:50:00,5.66
2022-02-27 20:00:00,6.14
2022-02-27 20:10:00,6.59
2022-02-27 20:20:00,6.85
2022-02-27 20:30:00,5.98
2022-02-27 20:40:00,5.99
2022-02-27 20:50:00,6.45
2022-02-27 21:00:00,6.94
2022-02-27 21:10:00,7.17
2022-02-27 21:20:00,6.91
2022-02-27 21:30:00,6.57
2022-02-27 21:40:00,5.45
2022-02-27 21:50:00,4.99
2022-02-27 22:00:00,2.58
2022-02-27 22:10:00,2.36
2022-02-27 22:20:00,2.25
2022-02-27 22:30:00,2.09
2022-02-27 22:40:00,1.71
2022-02-27 22:50:00,1.9
2022-02-27 23:00:00,1.56
2022-02-27 23:10:00,1.03
2022-02-27 23:20:00,0.71
2022-02-27 23:30:00,0.09
2022-02-27 23:40:00,0.46
2022-02-27 23:50:00,0.33
2022-02-28 00:00:00,0.73
2022-02-28 00:10:00,0.96
2022-02-28 00:20:00,0.93
2022-02-28 00:30:00,0.87
2022-02-28 00:40:00,1.43
2022-02-28 00:50:00,1.65
2022-02-28 01:00:00,1.99
2022-02-28 01:10:00,1.59
2022-02-28 01:20:00,2.1
2022-02-28 01:30:00,2.24
2022-02-28 01:40:00,2.98
2022-02-28 01:50:00,2.64
2022-02-28 02:00:00,1.94
2022-02-28 02:10:00,1.77
2022-02-28 02:20:00,2.23
2022-02-28 02:30:00,1.76
2022-02-28 02:40:00,2.01
2022-02-28 02:50:00,1.16
2022-02-28 03:00:00,1.19
2022-02-28 03:10:00,1.37
2022-02-28 03:20:00,1.66
2022-02-28 03:30:00,1.31
2022-02-28 03:40:00,2.04
2022-02-28 03:50:00,2.3
2022-02-28 04:00:00,2.9
2022-02-28 04:10:00,4.09
2022-02-28 04:20:00,4.61
2022-02-28 04:30:00,5.02
2022-02-28 04:40:00,5.02
2022-02-28 04:50:00,5.43
2022-02-28 05:00:00,6.48
2022-02-28 05:10:00,6.48
2022-02-28 05:20:00,5.9
2022-02-28 05:30:00,6.42
2022-02-28 05:40:00,7.9
2022-02-28 05:50:00,7.92
2022-02-28 06:00:00,7.87
2022-02-28 06:10:00,7.67
2022-02-28 06:20:00,6.67
2022-02-28 06:30:00,6.32
2022-02-28 06:40:00,6.75
2022-02-28 06:50:00,6.93
2022-02-28 07:00:00,6.92
2022-02-28 07:10:00,6.91
2022-02-28 07:20:00,5.57
2022-02-28 07:30:00,4.97
2022-02-28 07:40:00,5.86
2022-02-28 07:50:00,5.56
2022-02-28 08:00:00,6.2
2022-02-28 08:10:00,5.59
2022-02-28 08:20:00,6.43
2022-02-28 08:30:00,5.74
2022-02-28 08:40:00,6.39
2022-02-28 08:50:00,7.18
2022-02-28 09:00:00,7.07
2022-02-28 09:10:00,8.26
2022-02-28 09:20:00,8.04
2022-02-28 09:30:00,9.66
2022-02-28 09:40:00,7.05
2022-02-28 09:50:00,9.16
2022-02-28 10:00:00,8.18
2022-02-28 10:10:00,9.99
2022-02-28 10:20:00,8.98
2022-02-28 10:30:00,10.33
2022-02-28 10:40:00,11.15
2022-02-28 10:50:00,10.43
2022-02-28 11:00:00,11.63
2022-02-28 11:10:00,10.59
2022-02-28 11:20:00,11.66
2022-02-28 11:30:00,12.44
2022-02-28 11:40:00,12.1
2022-02-28 11:50:00,12.36
2022-02-28 12:00:00,13.5
2022-02-28 12:10:00,13.92
2022-02-28 12:20:00,11.81
2022-02-28 12:30:00,10.98
2022-02-28 12:40:00,14.33
2022-02-28 12:50:00,12.0
2022-02-28 13:00:00,12.77
2022-02-28 13:10:00,12.87
2022-02-28 13:20:00,11.33
2022-02-28 13:30:00,12.42
2022-02-28 13:40:00,12.04
2022-02-28 13:50:00,12.69
2022-02-28 14:00:00,11.44
2022-02-28 14:10:00,13.01
2022-02-28 14:20:00,11.89
2022-02-28 14:30:00,11.55
2022-02-28 14:40:00,12.26
2022-02-28 14:50:00,11.93
2022-02-28 15:00:00,12.28
2022-02-28 15:10:00,10.79
2022-02-28 15:20:00,11.26
2022-02-28 15:30:00,11.05
2022-02-28 15:40:00,11.46
2022-02-28 15:50:00,10.5
2022-02-28 16:00:00,11.15
2022-02-28 16:10:00,10.13
2022-02-28 16:20:00,10.01
2022-02-28 16:30:00,10.26
2022-02-28 16:40:00,9.04
2022-02-28 16:50:00,8.84
2022-02-28 17:00:00,8.95
2022-02-28 17:10:00,8.94
2022-02-28 17:20:00,9.1
2022-02-28 17:30:00,7.8
2022-02-28 17:40:00,9.32
2022-02-28 17:50:00,9.84
2022-02-28 18:00:00,8.06
2022-02-28 18:10:00,8.82
2022-02-28 18:20:00,9.39
2022-02-28 18:30:00,9.68
2022-02-28 18:40:00,9.57
2022-02-28 18:50:00,8.97
2022-02-28 19:00:00,8.72
2022-02-28 19:10:00,8.47
2022-02-28 19:20:00,9.63
2022-02-28 19:30:00,9.95
2022-02-28 19:40:00,8.63
2022-02-28 19:50:00,7.85
2022-02-28 20:00:00,8.37
2022-02-28 20:10:00,8.47
2022-02-28 20:20:00,8.87
2022-02-28 20:30:00,9.12
2022-02-28 20:40:00,8.49
2022-02-28 20:50:00,9.11
2022-02-28 21:00:00,9.33
2022-02-28 21:10:00,7.82
2022-02-28 21:20:00,7.69
2022-02-28 21:30:00,7.92
2022-02-28 21:40:00,8.8
2022-02-28 21:50:00,8.2
2022-02-28 22:00:00,7.77
2022-02-28 22:10:00,8.31
2022-02-28 22:20:00,7.92
2022-02-28 22:30:00,6.83
2022-02-28 22:40:00,6.88
2022-02-28 22:50:00,7.2
2022-02-28 23:00:00,6.4
2022-02-28 23:10:00,8.01
2022-02-28 23:20:00,6.64
2022-02-28 23:30:00,7.73
2022-02-28 23:40:00,7.21
2022-02-28 23:50:00,6.64
2022-03-01 00:00:00,6.93
2022-03-01 00:10:00,6.08
2022-03-01 00:20:00,7.43
2022-03-01 00:30:00,6.35
2022-03-01 00:40:00,6.18
2022-03-01 00:50:00,4.69
2022-03-01 01:00:00,3.3
2022-03-01 01:10:00,2.77
2022-03-01 01:20:00,2.32
2022-03-01 01:30:00,2.23
2022-03-01 01:40:00,2.0
2022-03-01 01:50:00,2.44
2022-03-01 02:00:00,2.52
2022-03-01 02:10:00,2.65
2022-03-01 02:20:00,2.5
2022-03-01 02:30:00,2.6
2022-03-01 02:40:00,2.88
2022-03-01 02:50:00,3.54
2022-03-01 03:00:00,3.47
2022-03-01 03:10:00,3.46
2022-03-01 03:20:00,3.16
2022-03-01 03:30:00,2.91
2022-03-01 03:40:00,2.97
2022-03-01 03:50:00,3.21
2022-03-01 04:00:00,4.08
2022-03-01 04:10:00,3.99
2022-03-01 04:20:00,4.5
2022-03-01 04:30:00,4.41
2022-03-01 04:40:00,4.86
2022-03-01 04:50:00,4.77
2022-03-01 05:00:00,4.92
2022-03-01 05:10:00,5.96
2022-03-01 05:20:00,6.66
2022-03-01 05:30:00,7.24
2022-03-01 05:40:00,7.41
2022-03-01 05:50:00,7.57
2022-03-01 06:00:00,7.38
2022-03-01 06:10:00,7.4
2022-03-01 06:20:00,7.82
2022-03-01 06:30:00,8.99
2022-03-01 06:40:00,9.09
2022-03-01 06:50:00,9.0
2022-03-01 07:00:00,9.37
2022-03-01 07:10:00,8.41
2022-03-01 07:20:00,7.11
2022-03-01 07:30:00,5.84
2022-03-01 07:40:00,5.69
2022-03-01 07:50:00,6.83
2022-03-01 08:00:00,6.91
2022-03-01 08:10:00,7.47
2022-03-01 08:20:00,7.53
2022-03-01 08:30:00,7.78
2022-03-01 08:40:00,6.69
2022-03-01 08:50:00,8.92
2022-03-01 09:00:00,7.81
2022-03-01 09:10:00,7.3
2022-03-01 09:20:00,7.33
2022-03-01 09:30:00,7.68
2022-03-01 09:40:00,8.58
2022-03-01 09:50:00,8.66
2022-03-01 10:00:00,8.8
2022-03-01 10:10:00,7.53
2022-03-01 10:20:00,9.64
2022-03-01 10:30:00,9.0
2022-03-01 10:40:00,10.32
2022-03-01 10:50:00,11.45
2022-03-01 11:00:00,11.33
2022-03-01 11:10:00,10.44
2022-03-01 11:20:00,11.28
2022-03-01 11:30:00,10.39
2022-03-01 11:40:00,10.41
2022-03-01 11:50:00,10.49
2022-03-01 12:00:00,11.32
2022-03-01 12:10:00,9.98
2022-03-01 12:20:00,10.3
2022-03-01 12:30:00,11.67
2022-03-01 12:40:00,10.15
2022-03-01 12:50:00,10.34
2022-03-01 13:00:00,10.03
2022-03-01 13:10:00,10.65
2022-03-01 13:20:00,11.8
2022-03-01 13:30:00,10.51
2022-03-01 13:40:00,10.07
2022-03-01 13:50:00,9.71
2022-03-01 14:00:00,8.52
2022-03-01 14:10:00,9.14
2022-03-01 14:20:00,9.78
2022-03-01 14:30:00,10.03
2022-03-01 14:40:00,9.4
2022-03-01 14:50:00,9.43
2022-03-01 15:00:00,9.19
2022-03-01 15:10:00,9.4
2022-03-01 15:20:00,9.59
2022-03-01 15:30:00,9.84
2022-03-01 15:40:00,9.44
2022-03-01 15:50:00,8.86
2022-03-01 16:00:00,9.48
2022-03-01 16:10:00,9.41
2022-03-01 16:20:00,9.36
2022-03-01 16:30:00,9.33
2022-03-01 16:40:00,8.92
2022-03-01 16:50:00,9.24
2022-03-01 17:00:00,8.99
2022-03-01 17:10:00,8.17
2022-03-01 17:20:00,9.25
2022-03-01 17:30:00,8.13
2022-03-01 17:40:00,8.61
2022-03-01 17:50:00,8.31
2022-03-01 18:00:00,7.16
2022-03-01 18:10:00,7.52
2022-03-01 18:20:00,7.75
2022-03-01 18:30:00,7.72
2022-03-01 18:40:00,8.45
2022-03-01 18:50:00,9.27
2022-03-01 19:00:00,7.36
2022-03-01 19:10:00,8.77
2022-03-01 19:20:00,8.01
2022-03-01 19:30:00,9.05
2022-03-01 19:40:00,8.34
2022-03-01 19:50:00,8.15
2022-03-01 20:00:00,8.22
2022-03-01 20:10:00,8.13
2022-03-01 20:20:00,7.99
2022-03-01 20:30:00,8.48
2022-03-01 20:40:00,9.78
2022-03-01 20:50:00,8.95
2022-03-01 21:00:00,9.27
2022-03-01 21:10:00,8.59
2022-03-01 21:20:00,9.49
2022-03-01 21:30:00,8.65
2022-03-01 21:40:00,9.38
2022-03-01 21:50:00,9.65
2022-03-01 22:00:00,8.85
2022-03-01 22:10:00,9.27
2022-03-01 22:20:00,9.15
2022-03-01 22:30:00,9.3
2022-03-01 22:40:00,9.27
2022-03-01 22:50:00,8.24
2022-03-01 23:00:00,8.89
2022-03-01 23:10:00,10.11
2022-03-01 23:20:00,8.84
2022-03-01 23:30:00,8.47
2022-03-01 23:40:00,8.97
2022-03-01 23:50:00,8.69
2022-03-02 00:00:00,9.34
2022-03-02 00:10:00,8.04
2022-03-02 00:20:00,8.45
2022-03-02 00:30:00,8.12
2022-03-02 00:40:00,7.84
2022-03-02 00:50:00,9.18
2022-03-02 01:00:00,7.39
2022-03-02 01:10:00,6.87
2022-03-02 01:20:00,5.58
2022-03-02 01:30:00,6.42
2022-03-02 01:40:00,6.89
2022-03-02 01:50:00,7.13
2022-03-02 02:00:00,6.14
2022-03-02 02:10:00,6.16
2022-03-02 02:20:00,6.63
2022-03-02 02:30:00,6.08
2022-03-02 02:40:00,6.77
2022-03-02 02:50:00,6.73
2022-03-02 03:00:00,6.59
2022-03-02 03:10:00,6.96
2022-03-02 03:20:00,7.23
2022-03-02 03:30:00,7.69
2022-03-02 03:40:00,6.64
2022-03-02 03:50:00,6.7
2022-03-02 04:00:00,5.82
2022-03-02 04:10:00,5.73
2022-03-02 04:20:00,5.49
2022-03-02 04:30:00,5.19
2022-03-02 04:40:00,4.83
2022-03-02 04:50:00,4.43
2022-03-02 05:00:00,4.7
2022-03-02 05:10:00,4.78
2022-03-02 05:20:00,4.9
2022-03-02 05:30:00,5.13
2022-03-02 05:40:00,5.22
2022-03-02 05:50:00,5.19
2022-03-02 06:00:00,4.34
2022-03-02 06:10:00,4.5
2022-03-02 06:20:00,4.09
2022-03-02 06:30:00,4.22
2022-03-02 06:40:00,3.37
2022-03-02 06:50:00,3.27
2022-03-02 07:00:00,2.78
2022-03-02 07:10:00,2.72
2022-03-02 07:20:00,2.64
2022-03-02 07:30:00,2.96
2022-03-02 07:40:00,2.5
2022-03-02 07:50:00,2.64
2022-03-02 08:00:00,2.68
2022-03-02 08:10:00,2.37
2022-03-02 08:20:00,1.75
2022-03-02 08:30:00,1.83
2022-03-02 08:40:00,2.53
2022-03-02 08:50:00,2.45
2022-03-02 09:00:00,2.37
2022-03-02 09:10:00,2.47
2022-03-02 09:20:00,3.29
2022-03-02 09:30:00,4.11
2022-03-02 09:40:00,5.53
2022-03-02 09:50:00,4.84
2022-03-02 10:00:00,5.76
2022-03-02 10:10:00,5.99
2022-03-02 10:20:00,7.44
2022-03-02 10:30:00,7.22
2022-03-02 10:40:00,6.34
2022-03-02 10:50:00,6.41
2022-03-02 11:00:00,5.45
2022-03-02 11:10:00,6.07
2022-03-02 11:20:00,6.27
2022-03-02 11:30:00,4.9
2022-03-02 11:40:00,6.4
2022-03-02 11:50:00,6.3
2022-03-02 12:00:00,6.96
2022-03-02 12:10:00,6.72
2022-03-02 12:20:00,7.5
2022-03-02 12:30:00,8.22
2022-03-02 12:40:00,8.8
2022-03-02 12:50:00,7.84
2022-03-02 13:00:00,8.0
2022-03-02 13:10:00,9.22
2022-03-02 13:20:00,8.07
2022-03-02 13:30:00,8.7
2022-03-02 13:40:00,7.37
2022-03-02 13:50:00,8.56
2022-03-02 14:00:00,8.25
2022-03-02 14:10:00,8.19
2022-03-02 14:20:00,8.61
2022-03-02 14:30:00,9.08
2022-03-02 14:40:00,8.85
2022-03-02 14:50:00,8.37
2022-03-02 15:00:00,8.24
2022-03-02 15:10:00,8.6
2022-03-02 15:20:00,8.62
2022-03-02 15:30:00,7.84
2022-03-02 15:40:00,8.05
2022-03-02 15:50:00,7.95
2022-03-02 16:00:00,7.15
2022-03-02 16:10:00,8.17
2022-03-02 16:20:00,7.7
2022-03-02 16:30:00,6.34
2022-03-02 16:40:00,5.88
2022-03-02 16:50:00,4.9
2022-03-02 17:00:00,4.98
2022-03-02 17:10:00,5.41
2022-03-02 17:20:00,5.81
2022-03-02 17:30:00,5.13
2022-03-02 17:40:00,5.7
2022-03-02 17:50:00,5.17
2022-03-02 18:00:00,4.47
2022-03-02 18:10:00,4.01
2022-03-02 18:20:00,3.46
2022-03-02 18:30:00,5.55
2022-03-02 18:40:00,6.76
2022-03-02 18:50:00,6.25
2022-03-02 19:00:00,6.4
2022-03-02 19:10:00,6.27
2022-03-02 19:20:00,5.6
2022-03-02 19:30:00,8.47
2022-03-02 19:40:00,8.1
2022-03-02 19:50:00,8.04
2022-03-02 20:00:00,8.17
2022-03-02 20:10:00,8.4
2022-03-02 20:20:00,8.65
2022-03-02 20:30:00,8.13
2022-03-02 20:40:00,8.26
2022-03-02 20:50:00,7.94
2022-03-02 21:00:00,7.56
2022-03-02 21:10:00,7.78
2022-03-02 21:20:00,7.57
2022-03-02 21:30:00,8.17
2022-03-02 21:40:00,8.74
2022-03-02 21:50:00,7.7
2022-03-02 22:00:00,6.95
2022-03-02 22:10:00,7.98
2022-03-02 22:20:00,8.05
2022-03-02 22:30:00,7.2
2022-03-02 22:40:00,7.53
2022-03-02 22:50:00,8.57
2022-03-02 23:00:00,8.06
2022-03-02 23:10:00,8.79
2022-03-02 23:20:00,7.95
2022-03-02 23:30:00,7.84
2022-03-02 23:40:00,7.38
2022-03-02 23:50:00,7.63
2022-03-03 00:00:00,7.15
2022-03-03 00:10:00,7.16
2022-03-03 00:20:00,7.1
2022-03-03 00:30:00,7.51
2022-03-03 00:40:00,7.21
2022-03-03 00:50:00,7.21
2022-03-03 01:00:00,6.97
2022-03-03 01:10:00,7.75
2022-03-03 01:20:00,7.73
2022-03-03 01:30:00,6.86
2022-03-03 01:40:00,7.2
2022-03-03 01:50:00,7.7
2022-03-03 02:00:00,6.77
2022-03-03 02:10:00,6.73
2022-03-03 02:20:00,6.77
2022-03-03 02:30:00,6.88
2022-03-03 02:40:00,6.65
2022-03-03 02:50:00,6.8
2022-03-03 03:00:00,6.77
2022-03-03 03:10:00,6.74
2022-03-03 03:20:00,6.24
2022-03-03 03:30:00,5.87
