DT,SODAR-100
2022-05-21 04:40:00,4.36
2022-05-21 04:50:00,3.61
2022-05-21 05:00:00,3.68
2022-05-21 05:10:00,3.57
2022-05-21 05:20:00,3.83
2022-05-21 05:30:00,3.54
2022-05-21 05:40:00,3.81
2022-05-21 05:50:00,3.84
2022-05-21 06:00:00,3.51
2022-05-21 06:10:00,4.08
2022-05-21 06:20:00,3.62
2022-05-21 06:30:00,3.68
2022-05-21 06:40:00,5.03
2022-05-21 06:50:00,4.92
2022-05-21 07:00:00,3.44
2022-05-21 07:10:00,3.78
2022-05-21 07:20:00,2.55
2022-05-21 07:30:00,3.38
2022-05-21 07:40:00,3.21
2022-05-21 07:50:00,4.44
2022-05-21 08:00:00,3.47
2022-05-21 08:10:00,2.9
2022-05-21 08:20:00,3.12
2022-05-21 08:30:00,3.45
2022-05-21 08:40:00,3.66
2022-05-21 08:50:00,3.4
2022-05-21 09:00:00,3.83
2022-05-21 09:10:00,4.12
2022-05-21 09:20:00,4.74
2022-05-21 09:30:00,5.18
2022-05-21 09:40:00,4.13
2022-05-21 09:50:00,3.54
2022-05-21 10:00:00,3.74
2022-05-21 10:10:00,4.04
2022-05-21 10:20:00,2.97
2022-05-21 10:30:00,2.99
2022-05-21 10:40:00,2.7
2022-05-21 10:50:00,2.2
2022-05-21 11:00:00,1.86
2022-05-21 11:10:00,1.7
2022-05-21 11:20:00,1.05
2022-05-21 11:30:00,0.87
2022-05-21 11:40:00,2.42
2022-05-21 11:50:00,3.76
2022-05-21 12:00:00,3.58
2022-05-21 12:10:00,4.47
2022-05-21 12:20:00,4.31
2022-05-21 12:30:00,6.33
2022-05-21 12:40:00,4.19
2022-05-21 12:50:00,5.3
2022-05-21 13:00:00,5.78
2022-05-21 13:10:00,6.01
2022-05-21 13:20:00,7.0
2022-05-21 13:30:00,6.23
2022-05-21 13:40:00,7.47
2022-05-21 13:50:00,7.46
2022-05-21 14:00:00,6.83
2022-05-21 14:10:00,7.14
2022-05-21 14:20:00,7.71
2022-05-21 14:30:00,8.91
2022-05-21 14:40:00,9.0
2022-05-21 14:50:00,8.37
2022-05-21 15:00:00,9.06
2022-05-21 15:10:00,8.11
2022-05-21 15:20:00,7.65
2022-05-21 15:30:00,8.27
2022-05-21 15:40:00,8.53
2022-05-21 15:50:00,7.62
2022-05-21 16:00:00,7.3
2022-05-21 16:10:00,7.48
2022-05-21 16:20:00,7.63
2022-05-21 16:30:00,8.06
2022-05-21 16:40:00,8.59
2022-05-21 16:50:00,8.0
2022-05-21 17:00:00,6.45
2022-05-21 17:10:00,6.28
2022-05-21 17:20:00,6.74
2022-05-21 17:30:00,5.88
2022-05-21 17:40:00,7.01
2022-05-21 17:50:00,6.99
2022-05-21 18:00:00,6.28
2022-05-21 18:10:00,4.66
2022-05-21 18:20:00,4.24
2022-05-21 18:30:00,5.42
2022-05-21 18:40:00,5.78
2022-05-21 18:50:00,1.55
2022-05-21 19:00:00,3.02
2022-05-21 19:10:00,3.47
2022-05-21 19:20:00,2.33
2022-05-21 19:30:00,2.57
2022-05-21 19:40:00,2.86
2022-05-21 19:50:00,4.07
2022-05-21 20:00:00,4.43
2022-05-21 20:10:00,3.81
2022-05-21 20:20:00,5.17
2022-05-21 20:30:00,5.07
2022-05-21 20:40:00,5.54
2022-05-21 20:50:00,5.45
2022-05-21 21:00:00,6.06
2022-05-21 21:10:00,6.11
2022-05-21 21:20:00,5.53
2022-05-21 21:30:00,5.32
2022-05-21 21:40:00,4.32
2022-05-21 21:50:00,4.85
2022-05-21 22:00:00,4.65
2022-05-21 22:10:00,5.22
2022-05-21 22:20:00,5.33
2022-05-21 22:30:00,5.6
2022-05-21 22:40:00,4.55
2022-05-21 22:50:00,4.13
2022-05-21 23:00:00,3.67
2022-05-21 23:10:00,2.45
2022-05-21 23:20:00,1.89
2022-05-21 23:30:00,2.31
2022-05-21 23:40:00,2.6
2022-05-21 23:50:00,3.08
2022-05-22 00:00:00,3.62
2022-05-22 00:10:00,4.06
2022-05-22 00:20:00,3.26
2022-05-22 00:30:00,4.55
2022-05-22 00:40:00,4.64
2022-05-22 00:50:00,4.75
2022-05-22 01:00:00,4.93
2022-05-22 01:10:00,5.09
2022-05-22 01:20:00,4.52
2022-05-22 01:30:00,4.35
2022-05-22 01:40:00,4.16
2022-05-22 01:50:00,4.0
2022-05-22 02:00:00,4.09
2022-05-22 02:10:00,3.57
2022-05-22 02:20:00,3.56
2022-05-22 02:30:00,3.33
2022-05-22 02:40:00,2.76
2022-05-22 02:50:00,2.36
2022-05-22 03:00:00,2.39
2022-05-22 03:10:00,3.38
2022-05-22 03:20:00,3.46
2022-05-22 03:30:00,3.01
2022-05-22 03:40:00,2.95
2022-05-22 03:50:00,2.94
2022-05-22 04:00:00,2.65
2022-05-22 04:10:00,2.21
2022-05-22 04:20:00,2.6
2022-05-22 04:30:00,2.58
2022-05-22 04:40:00,2.18
2022-05-22 04:50:00,2.7
2022-05-22 05:00:00,3.07
2022-05-22 05:10:00,2.52
2022-05-22 05:20:00,5.45
2022-05-22 05:30:00,4.62
2022-05-22 05:40:00,4.95
2022-05-22 05:50:00,5.07
2022-05-22 06:00:00,5.01
2022-05-22 06:10:00,5.49
2022-05-22 06:20:00,5.77
2022-05-22 06:30:00,5.73
2022-05-22 06:40:00,6.2
2022-05-22 06:50:00,6.4
2022-05-22 07:00:00,5.21
2022-05-22 07:10:00,4.54
2022-05-22 07:20:00,3.66
2022-05-22 07:30:00,2.89
2022-05-22 07:40:00,3.0
2022-05-22 07:50:00,3.6
2022-05-22 08:00:00,4.27
2022-05-22 08:10:00,3.09
2022-05-22 08:20:00,2.14
2022-05-22 08:30:00,1.73
2022-05-22 08:40:00,2.65
2022-05-22 08:50:00,1.82
2022-05-22 09:00:00,1.94
2022-05-22 09:10:00,1.65
2022-05-22 09:20:00,2.47
2022-05-22 09:30:00,2.02
2022-05-22 09:40:00,2.71
2022-05-22 09:50:00,3.48
2022-05-22 10:00:00,4.74
2022-05-22 10:10:00,2.66
2022-05-22 10:20:00,3.21
2022-05-22 10:30:00,4.47
2022-05-22 10:40:00,4.36
2022-05-22 10:50:00,4.33
2022-05-22 11:00:00,3.56
2022-05-22 11:10:00,3.59
2022-05-22 11:20:00,4.54
2022-05-22 11:30:00,2.9
2022-05-22 11:40:00,4.48
2022-05-22 12:40:00,5.68
2022-05-22 12:50:00,4.72
2022-05-22 13:00:00,6.36
2022-05-22 13:10:00,6.13
2022-05-22 13:20:00,5.57
2022-05-22 13:30:00,5.17
2022-05-22 13:40:00,4.26
2022-05-22 13:50:00,3.52
2022-05-22 14:00:00,2.8
2022-05-22 14:10:00,2.8
2022-05-22 14:20:00,2.96
2022-05-22 14:30:00,2.02
2022-05-22 14:40:00,1.96
2022-05-22 14:50:00,2.67
2022-05-22 15:00:00,2.69
2022-05-22 15:10:00,2.52
2022-05-22 15:20:00,3.26
2022-05-22 15:30:00,4.21
2022-05-22 15:40:00,2.78
2022-05-22 15:50:00,1.76
2022-05-22 16:00:00,2.09
2022-05-22 16:10:00,1.23
2022-05-22 16:20:00,1.12
2022-05-22 16:30:00,0.65
2022-05-22 16:40:00,0.32
2022-05-22 16:50:00,0.64
2022-05-22 17:00:00,1.27
2022-05-22 17:10:00,1.25
2022-05-22 17:20:00,1.43
2022-05-22 17:30:00,1.0
2022-05-22 17:40:00,1.31
2022-05-22 17:50:00,1.22
2022-05-22 18:00:00,2.0
2022-05-22 18:30:00,0.89
2022-05-22 18:50:00,4.49
2022-05-22 19:00:00,3.51
2022-05-22 19:10:00,5.25
2022-05-22 19:20:00,5.22
2022-05-22 19:30:00,4.61
2022-05-22 19:40:00,4.67
2022-05-22 19:50:00,5.5
2022-05-22 20:00:00,4.48
2022-05-22 20:10:00,3.84
2022-05-22 20:20:00,4.72
2022-05-22 20:30:00,4.57
2022-05-22 20:40:00,4.59
2022-05-22 20:50:00,4.51
2022-05-22 21:00:00,4.76
2022-05-22 21:10:00,4.65
2022-05-22 21:20:00,5.33
2022-05-22 21:30:00,6.21
2022-05-22 21:40:00,5.57
2022-05-22 21:50:00,5.09
2022-05-22 22:00:00,4.16
2022-05-22 22:10:00,2.94
2022-05-22 22:20:00,2.36
2022-05-22 22:30:00,3.49
2022-05-22 22:40:00,3.24
2022-05-22 22:50:00,3.07
2022-05-22 23:00:00,2.68
2022-05-22 23:10:00,1.86
2022-05-22 23:20:00,2.12
2022-05-22 23:30:00,2.77
2022-05-22 23:40:00,2.69
2022-05-22 23:50:00,2.75
2022-05-23 00:00:00,3.04
2022-05-23 00:10:00,2.86
2022-05-23 00:20:00,3.0
2022-05-23 00:30:00,3.74
2022-05-23 00:40:00,3.63
2022-05-23 00:50:00,3.96
2022-05-23 01:00:00,4.4
2022-05-23 01:10:00,4.27
2022-05-23 01:20:00,3.34
2022-05-23 01:30:00,3.94
2022-05-23 01:40:00,3.76
2022-05-23 01:50:00,3.59
2022-05-23 02:00:00,4.23
2022-05-23 02:10:00,4.06
2022-05-23 02:20:00,2.88
2022-05-23 02:30:00,2.75
2022-05-23 02:40:00,0.58
2022-05-23 02:50:00,2.28
2022-05-23 03:00:00,2.31
2022-05-23 03:10:00,2.54
2022-05-23 03:20:00,1.94
2022-05-23 03:30:00,2.66
2022-05-23 03:40:00,3.52
2022-05-23 03:50:00,5.99
2022-05-23 04:00:00,6.02
2022-05-23 04:10:00,5.04
2022-05-23 04:20:00,5.61
2022-05-23 04:30:00,5.52
2022-05-23 04:40:00,5.28
2022-05-23 04:50:00,5.3
2022-05-23 05:00:00,4.72
2022-05-23 05:10:00,4.29
2022-05-23 05:20:00,3.08
2022-05-23 05:30:00,3.41
2022-05-23 05:40:00,2.68
2022-05-23 05:50:00,1.25
2022-05-23 06:00:00,0.76
2022-05-23 06:10:00,1.2
2022-05-23 06:20:00,1.27
2022-05-23 06:30:00,2.21
2022-05-23 06:40:00,2.15
2022-05-23 06:50:00,2.89
2022-05-23 07:00:00,2.67
2022-05-23 07:10:00,2.62
2022-05-23 07:20:00,2.94
2022-05-23 07:30:00,2.54
2022-05-23 07:40:00,2.1
2022-05-23 07:50:00,1.7
2022-05-23 08:00:00,1.22
2022-05-23 08:10:00,0.95
2022-05-23 08:20:00,0.54
2022-05-23 08:30:00,1.32
2022-05-23 08:40:00,1.96
2022-05-23 08:50:00,2.61
2022-05-23 09:00:00,3.33
2022-05-23 09:10:00,3.73
2022-05-23 09:20:00,3.56
2022-05-23 09:30:00,4.31
2022-05-23 09:40:00,4.55
2022-05-23 09:50:00,3.52
2022-05-23 10:00:00,4.34
2022-05-23 10:10:00,7.15
2022-05-23 10:30:00,3.7
2022-05-23 10:40:00,3.69
2022-05-23 10:50:00,3.65
2022-05-23 11:00:00,2.96
2022-05-23 11:10:00,2.39
2022-05-23 11:20:00,2.61
2022-05-23 11:30:00,7.5
2022-05-23 11:40:00,7.29
2022-05-23 11:50:00,0.95
2022-05-23 12:00:00,1.41
2022-05-23 12:10:00,2.01
2022-05-23 12:20:00,0.93
2022-05-23 12:30:00,1.36
2022-05-23 12:40:00,1.7
2022-05-23 12:50:00,2.57
2022-05-23 13:00:00,4.17
2022-05-23 13:10:00,3.87
2022-05-23 13:20:00,3.31
2022-05-23 13:30:00,3.23
2022-05-23 13:40:00,3.44
2022-05-23 13:50:00,3.9
2022-05-23 14:00:00,4.62
2022-05-23 14:10:00,4.26
2022-05-23 14:20:00,5.01
2022-05-23 14:30:00,4.19
2022-05-23 14:40:00,5.18
2022-05-23 14:50:00,7.75
2022-05-23 15:00:00,5.11
2022-05-23 15:10:00,5.58
2022-05-23 15:20:00,5.43
2022-05-23 15:40:00,5.0
2022-05-23 15:50:00,5.09
2022-05-23 16:00:00,4.72
2022-05-23 16:10:00,4.77
2022-05-23 16:20:00,4.53
2022-05-23 16:30:00,4.59
2022-05-23 16:40:00,3.96
2022-05-23 16:50:00,3.84
2022-05-23 17:00:00,3.55
2022-05-23 17:10:00,3.64
2022-05-23 17:20:00,4.21
2022-05-23 17:30:00,4.18
2022-05-23 17:40:00,4.13
2022-05-23 17:50:00,4.29
2022-05-23 18:00:00,4.58
2022-05-23 18:10:00,5.82
2022-05-23 18:20:00,7.07
2022-05-23 18:30:00,7.02
2022-05-23 18:50:00,7.19
2022-05-23 19:00:00,6.78
2022-05-23 19:10:00,6.05
2022-05-23 21:10:00,3.66
2022-05-23 21:20:00,3.93
2022-05-23 21:30:00,3.08
2022-05-23 21:40:00,2.9
2022-05-23 21:50:00,3.65
2022-05-23 22:00:00,4.16
2022-05-23 22:10:00,5.7
2022-05-23 22:20:00,5.59
2022-05-23 22:30:00,7.65
2022-05-24 00:50:00,5.91
2022-05-24 01:00:00,5.06
2022-05-24 01:10:00,3.76
2022-05-24 01:20:00,3.76
2022-05-24 01:30:00,4.09
2022-05-24 01:40:00,3.42
2022-05-24 01:50:00,3.25
2022-05-24 02:00:00,4.15
2022-05-24 02:10:00,3.5
2022-05-24 02:20:00,2.88
2022-05-24 02:30:00,2.77
2022-05-24 02:40:00,3.33
2022-05-24 02:50:00,2.85
2022-05-24 03:00:00,2.95
2022-05-24 03:10:00,3.11
2022-05-24 03:20:00,2.52
2022-05-24 03:30:00,2.3
2022-05-24 03:40:00,1.94
2022-05-24 03:50:00,0.97
2022-05-24 04:00:00,1.07
2022-05-24 04:10:00,0.82
2022-05-24 04:20:00,0.8
2022-05-24 04:30:00,0.79
2022-05-24 04:40:00,0.74
2022-05-24 04:50:00,0.81
2022-05-24 05:00:00,2.52
2022-05-24 05:10:00,1.41
2022-05-24 05:20:00,1.23
2022-05-24 05:30:00,2.47
2022-05-24 05:40:00,2.31
2022-05-24 05:50:00,3.08
2022-05-24 06:00:00,2.85
2022-05-24 06:10:00,2.34
2022-05-24 06:20:00,1.47
2022-05-24 06:30:00,1.51
2022-05-24 06:40:00,1.77
2022-05-24 06:50:00,1.56
2022-05-24 07:00:00,1.99
2022-05-24 07:10:00,1.56
2022-05-24 07:20:00,1.02
2022-05-24 07:30:00,0.82
2022-05-24 07:40:00,1.55
2022-05-24 07:50:00,1.84
2022-05-24 08:00:00,2.62
2022-05-24 08:10:00,2.49
2022-05-24 08:20:00,2.58
2022-05-24 08:30:00,1.87
2022-05-24 08:40:00,1.62
2022-05-24 08:50:00,1.08
2022-05-24 09:00:00,1.05
2022-05-24 09:10:00,1.14
2022-05-24 09:20:00,0.68
2022-05-24 09:30:00,0.9
2022-05-24 09:40:00,0.74
2022-05-24 09:50:00,0.54
2022-05-24 10:00:00,0.73
2022-05-24 10:10:00,0.5
2022-05-24 10:20:00,1.49
2022-05-24 10:30:00,1.82
2022-05-24 10:40:00,0.83
2022-05-24 10:50:00,1.21
2022-05-24 11:00:00,0.5
2022-05-24 11:10:00,2.05
2022-05-24 11:20:00,1.84
2022-05-24 11:30:00,2.4
2022-05-24 11:40:00,1.99
2022-05-24 11:50:00,1.59
2022-05-24 12:00:00,1.97
2022-05-24 12:10:00,1.84
2022-05-24 12:20:00,3.7
2022-05-24 12:30:00,5.23
2022-05-24 12:40:00,4.63
2022-05-24 12:50:00,3.92
2022-05-24 13:00:00,3.76
2022-05-24 13:10:00,4.67
2022-05-24 13:30:00,1.32
2022-05-24 13:40:00,1.27
2022-05-24 13:50:00,1.34
2022-05-24 14:00:00,0.51
2022-05-24 14:10:00,1.05
2022-05-24 14:20:00,1.67
2022-05-24 14:30:00,2.74
2022-05-24 14:40:00,3.56
2022-05-24 14:50:00,3.81
2022-05-24 15:00:00,3.45
2022-05-24 15:10:00,3.84
2022-05-24 15:20:00,3.93
2022-05-24 15:30:00,3.85
2022-05-24 15:40:00,4.89
2022-05-24 15:50:00,6.63
2022-05-24 16:00:00,9.46
2022-05-24 16:10:00,9.48
2022-05-24 16:20:00,9.89
2022-05-24 17:10:00,4.95
2022-05-24 17:20:00,4.77
2022-05-24 17:30:00,5.26
2022-05-24 17:40:00,5.02
2022-05-24 17:50:00,4.51
2022-05-24 18:00:00,5.58
2022-05-24 18:10:00,5.0
2022-05-24 18:20:00,6.03
2022-05-24 18:30:00,6.78
2022-05-24 18:40:00,8.51
2022-05-24 18:50:00,6.73
2022-05-24 19:00:00,7.97
2022-05-24 19:10:00,7.14
2022-05-24 19:40:00,6.16
2022-05-24 20:30:00,7.87
2022-05-24 20:40:00,7.78
2022-05-24 20:50:00,7.81
2022-05-24 21:00:00,7.94
2022-05-24 21:10:00,6.61
2022-05-24 21:20:00,8.05
2022-05-24 21:30:00,7.8
2022-05-24 21:40:00,8.49
2022-05-24 21:50:00,7.26
2022-05-24 22:00:00,7.06
2022-05-24 22:10:00,8.2
2022-05-24 22:20:00,7.87
2022-05-24 22:30:00,7.3
2022-05-24 22:40:00,6.6
2022-05-24 22:50:00,6.56
2022-05-24 23:00:00,7.21
2022-05-24 23:10:00,7.51
2022-05-24 23:20:00,7.34
2022-05-24 23:30:00,6.51
2022-05-24 23:40:00,6.53
2022-05-24 23:50:00,7.19
2022-05-25 00:00:00,7.49
2022-05-25 00:10:00,7.38
2022-05-25 00:20:00,6.77
2022-05-25 00:30:00,7.57
2022-05-25 00:40:00,8.08
2022-05-25 00:50:00,7.61
2022-05-25 01:00:00,6.56
2022-05-25 01:10:00,6.12
2022-05-25 01:20:00,5.98
2022-05-25 01:30:00,5.43
2022-05-25 01:40:00,5.41
2022-05-25 01:50:00,5.79
2022-05-25 02:00:00,6.18
2022-05-25 02:10:00,6.66
2022-05-25 02:20:00,7.07
2022-05-25 02:30:00,6.86
2022-05-25 02:40:00,7.55
2022-05-25 02:50:00,7.22
2022-05-25 03:00:00,6.58
2022-05-25 03:10:00,6.64
2022-05-25 03:20:00,6.98
2022-05-25 03:30:00,7.87
2022-05-25 03:40:00,8.42
2022-05-25 03:50:00,7.81
2022-05-25 04:00:00,6.47
2022-05-25 04:10:00,4.43
2022-05-25 04:20:00,4.78
2022-05-25 04:30:00,5.51
2022-05-25 04:40:00,7.72
2022-05-25 04:50:00,7.75
2022-05-25 05:00:00,7.44
2022-05-25 05:10:00,8.03
2022-05-25 05:20:00,8.97
2022-05-25 05:30:00,8.74
2022-05-25 05:40:00,9.24
2022-05-25 05:50:00,8.86
2022-05-25 06:00:00,8.45
2022-05-25 06:10:00,8.77
2022-05-25 06:20:00,7.14
2022-05-25 06:30:00,7.2
2022-05-25 06:40:00,7.06
2022-05-25 06:50:00,5.86
2022-05-25 07:00:00,5.56
2022-05-25 07:10:00,5.36
2022-05-25 07:20:00,4.37
2022-05-25 07:30:00,4.44
2022-05-25 07:40:00,3.86
2022-05-25 07:50:00,4.01
2022-05-25 08:00:00,4.42
2022-05-25 08:10:00,4.91
2022-05-25 08:20:00,4.52
2022-05-25 08:30:00,4.2
2022-05-25 08:40:00,5.29
2022-05-25 08:50:00,5.02
2022-05-25 09:00:00,4.41
2022-05-25 09:10:00,5.83
2022-05-25 09:20:00,5.33
2022-05-25 09:30:00,5.18
2022-05-25 09:40:00,5.43
2022-05-25 09:50:00,6.32
2022-05-25 10:00:00,10.04
2022-05-25 10:10:00,9.91
2022-05-25 10:20:00,9.61
2022-05-25 10:30:00,9.26
2022-05-25 10:40:00,8.08
2022-05-25 10:50:00,7.6
2022-05-25 11:00:00,6.79
2022-05-25 11:10:00,6.61
2022-05-25 11:20:00,6.93
2022-05-25 11:30:00,5.6
2022-05-25 11:40:00,6.69
2022-05-25 11:50:00,8.19
2022-05-25 12:00:00,6.3
2022-05-25 12:10:00,4.88
2022-05-25 12:20:00,5.1
2022-05-25 12:30:00,5.24
2022-05-25 12:40:00,7.54
2022-05-25 12:50:00,6.64
2022-05-25 13:00:00,5.98
2022-05-25 13:10:00,6.69
2022-05-25 13:20:00,6.19
2022-05-25 13:30:00,5.93
2022-05-25 13:40:00,6.55
2022-05-25 13:50:00,6.56
2022-05-25 14:00:00,6.96
2022-05-25 14:10:00,5.18
2022-05-25 14:20:00,5.44
2022-05-25 14:30:00,6.12
2022-05-25 14:40:00,5.83
2022-05-25 14:50:00,5.46
2022-05-25 15:00:00,7.23
2022-05-25 15:10:00,3.83
2022-05-25 15:20:00,4.11
2022-05-25 15:30:00,3.09
2022-05-25 15:40:00,3.2
2022-05-25 15:50:00,2.97
2022-05-25 16:00:00,2.68
2022-05-25 16:10:00,0.98
2022-05-25 16:20:00,1.57
2022-05-25 16:30:00,5.31
2022-05-25 16:40:00,6.49
2022-05-25 16:50:00,5.82
2022-05-25 17:00:00,6.31
2022-05-25 17:10:00,6.09
2022-05-25 17:20:00,5.69
2022-05-25 17:30:00,4.84
2022-05-25 17:40:00,5.5
2022-05-25 17:50:00,5.33
2022-05-25 18:00:00,6.0
2022-05-25 18:10:00,7.43
2022-05-25 18:20:00,6.51
2022-05-25 18:30:00,6.19
2022-05-25 18:40:00,7.32
2022-05-25 18:50:00,6.06
2022-05-25 19:10:00,6.45
2022-05-25 19:20:00,6.18
2022-05-25 19:30:00,6.28
2022-05-25 19:40:00,5.97
2022-05-25 20:00:00,6.08
2022-05-25 20:10:00,6.57
2022-05-25 20:20:00,6.66
2022-05-25 20:30:00,7.28
2022-05-25 20:50:00,5.99
2022-05-25 21:00:00,5.72
2022-05-25 21:10:00,6.2
2022-05-25 21:20:00,5.79
2022-05-25 21:30:00,6.04
2022-05-25 21:40:00,5.62
2022-05-25 21:50:00,5.75
2022-05-25 22:00:00,6.56
2022-05-25 22:10:00,5.69
2022-05-25 22:20:00,5.42
2022-05-25 22:30:00,5.98
2022-05-25 22:40:00,6.14
2022-05-25 22:50:00,6.11
2022-05-25 23:00:00,5.93
2022-05-25 23:10:00,5.22
2022-05-25 23:20:00,5.1
2022-05-25 23:30:00,5.32
2022-05-25 23:40:00,5.35
2022-05-25 23:50:00,5.4
2022-05-26 00:00:00,5.92
2022-05-26 00:10:00,6.03
2022-05-26 00:20:00,5.94
2022-05-26 00:30:00,5.38
2022-05-26 00:40:00,5.53
2022-05-26 00:50:00,5.6
2022-05-26 01:00:00,5.41
2022-05-26 01:10:00,5.47
2022-05-26 01:20:00,5.59
2022-05-26 01:30:00,5.71
2022-05-26 01:40:00,6.39
2022-05-26 01:50:00,6.45
2022-05-26 02:00:00,5.78
2022-05-26 02:10:00,6.36
2022-05-26 02:20:00,5.44
2022-05-26 02:30:00,5.79
2022-05-26 02:40:00,5.97
2022-05-26 02:50:00,5.58
2022-05-26 03:00:00,5.25
2022-05-26 03:10:00,5.13
2022-05-26 03:20:00,5.25
2022-05-26 03:30:00,5.31
2022-05-26 03:40:00,5.47
2022-05-26 03:50:00,5.21
2022-05-26 04:00:00,5.21
2022-05-26 04:10:00,5.94
2022-05-26 04:20:00,5.46
2022-05-26 04:30:00,5.44
2022-05-26 04:40:00,4.94
2022-05-26 04:50:00,5.51
2022-05-26 05:00:00,7.25
2022-05-26 05:10:00,8.58
2022-05-26 05:20:00,8.94
2022-05-26 05:30:00,8.27
2022-05-26 05:40:00,7.11
2022-05-26 05:50:00,7.23
2022-05-26 06:00:00,8.04
2022-05-26 06:20:00,7.97
2022-05-26 06:30:00,8.18
2022-05-26 06:40:00,8.09
2022-05-26 06:50:00,7.45
2022-05-26 07:00:00,6.78
2022-05-26 07:10:00,5.17
2022-05-26 07:20:00,5.01
2022-05-26 07:30:00,5.53
2022-05-26 07:40:00,5.02
2022-05-26 07:50:00,5.25
2022-05-26 08:00:00,4.98
2022-05-26 08:10:00,5.81
2022-05-26 08:20:00,6.84
2022-05-26 08:30:00,5.58
2022-05-26 08:40:00,6.0
2022-05-26 08:50:00,6.92
2022-05-26 09:00:00,6.48
2022-05-26 09:10:00,5.63
2022-05-26 09:20:00,6.02
2022-05-26 09:30:00,5.99
2022-05-26 09:40:00,5.27
2022-05-26 09:50:00,5.09
2022-05-26 10:00:00,4.51
2022-05-26 10:10:00,4.41
2022-05-26 10:20:00,5.56
2022-05-26 10:30:00,5.48
2022-05-26 10:40:00,5.71
2022-05-26 10:50:00,5.11
2022-05-26 11:00:00,4.52
2022-05-26 11:10:00,5.03
2022-05-26 11:20:00,4.64
2022-05-26 11:30:00,4.94
2022-05-26 11:40:00,6.58
2022-05-26 11:50:00,6.16
2022-05-26 12:00:00,6.63
2022-05-26 12:10:00,6.72
2022-05-26 12:20:00,6.14
2022-05-26 12:30:00,6.29
2022-05-26 12:40:00,6.81
2022-05-26 12:50:00,6.04
2022-05-26 13:00:00,6.46
2022-05-26 13:10:00,6.82
2022-05-26 13:20:00,6.29
2022-05-26 13:30:00,7.39
2022-05-26 13:40:00,6.65
2022-05-26 13:50:00,6.22
2022-05-26 14:00:00,6.65
2022-05-26 14:10:00,6.99
2022-05-26 14:20:00,6.97
2022-05-26 14:30:00,7.32
2022-05-26 14:40:00,7.09
2022-05-26 14:50:00,7.24
2022-05-26 15:00:00,8.4
2022-05-26 15:10:00,7.94
2022-05-26 15:20:00,7.17
