DT,SODAR-100
2022-04-05 21:00:00,6.13
2022-04-05 21:10:00,6.08
2022-04-05 21:20:00,6.61
2022-04-05 21:30:00,5.87
2022-04-05 21:40:00,5.25
2022-04-05 21:50:00,5.46
2022-04-05 22:00:00,5.41
2022-04-05 22:10:00,5.79
2022-04-05 22:20:00,5.81
2022-04-05 22:30:00,5.02
2022-04-05 22:40:00,5.43
2022-04-05 22:50:00,5.71
2022-04-05 23:00:00,5.51
2022-04-05 23:10:00,6.38
2022-04-05 23:20:00,6.5
2022-04-05 23:30:00,5.73
2022-04-05 23:40:00,5.43
2022-04-05 23:50:00,5.69
2022-04-06 00:00:00,5.66
2022-04-06 00:10:00,5.76
2022-04-06 00:20:00,5.11
2022-04-06 00:30:00,5.24
2022-04-06 00:40:00,5.21
2022-04-06 00:50:00,4.81
2022-04-06 01:00:00,4.26
2022-04-06 01:10:00,4.19
2022-04-06 01:20:00,4.49
2022-04-06 01:30:00,5.83
2022-04-06 01:40:00,5.66
2022-04-06 01:50:00,9.54
2022-04-06 02:00:00,3.89
2022-04-06 02:10:00,3.98
2022-04-06 02:30:00,1.0
2022-04-06 02:40:00,2.76
2022-04-06 02:50:00,1.98
2022-04-06 03:00:00,1.89
2022-04-06 03:10:00,2.03
2022-04-06 03:20:00,1.58
2022-04-06 03:30:00,1.39
2022-04-06 03:40:00,2.46
2022-04-06 03:50:00,3.41
2022-04-06 04:10:00,4.81
2022-04-06 04:20:00,5.21
2022-04-06 04:30:00,4.92
2022-04-06 04:40:00,4.51
2022-04-06 04:50:00,3.71
2022-04-06 05:00:00,3.0
2022-04-06 05:10:00,2.3
2022-04-06 05:20:00,2.99
2022-04-06 05:30:00,3.96
2022-04-06 05:40:00,3.86
2022-04-06 05:50:00,3.66
2022-04-06 06:00:00,4.11
2022-04-06 06:10:00,4.2
2022-04-06 06:20:00,3.46
2022-04-06 06:30:00,3.2
2022-04-06 06:40:00,3.07
2022-04-06 06:50:00,3.18
2022-04-06 07:00:00,2.64
2022-04-06 07:10:00,3.46
2022-04-06 07:20:00,3.96
2022-04-06 07:30:00,3.8
2022-04-06 07:40:00,3.4
2022-04-06 07:50:00,3.17
2022-04-06 08:00:00,3.34
2022-04-06 08:10:00,3.14
2022-04-06 08:20:00,2.63
2022-04-06 08:30:00,3.46
2022-04-06 08:40:00,4.46
2022-04-06 08:50:00,4.05
2022-04-06 09:00:00,4.29
2022-04-06 09:10:00,3.27
2022-04-06 09:20:00,3.94
2022-04-06 09:30:00,3.67
2022-04-06 09:40:00,4.63
2022-04-06 09:50:00,4.17
2022-04-06 10:00:00,3.8
2022-04-06 10:10:00,4.65
2022-04-06 10:20:00,4.41
2022-04-06 10:30:00,4.97
2022-04-06 10:40:00,4.83
2022-04-06 10:50:00,5.1
2022-04-06 11:00:00,5.84
2022-04-06 11:10:00,7.0
2022-04-06 11:20:00,7.0
2022-04-06 11:30:00,7.06
2022-04-06 11:40:00,6.63
2022-04-06 11:50:00,7.79
2022-04-06 12:00:00,7.86
2022-04-06 12:10:00,6.77
2022-04-06 12:20:00,6.85
2022-04-06 12:30:00,7.37
2022-04-06 12:40:00,7.27
2022-04-06 12:50:00,7.97
2022-04-06 13:00:00,7.22
2022-04-06 13:10:00,9.5
2022-04-06 13:20:00,7.78
2022-04-06 13:30:00,7.94
2022-04-06 13:40:00,7.42
2022-04-06 13:50:00,7.96
2022-04-06 14:00:00,6.98
2022-04-06 14:10:00,7.34
2022-04-06 14:20:00,8.36
2022-04-06 14:30:00,8.19
2022-04-06 14:40:00,8.21
2022-04-06 14:50:00,9.09
2022-04-06 15:00:00,8.52
2022-04-06 15:10:00,9.52
2022-04-06 15:20:00,9.14
2022-04-06 15:30:00,7.54
2022-04-06 15:40:00,8.13
2022-04-06 15:50:00,8.66
2022-04-06 16:00:00,7.25
2022-04-06 16:10:00,7.41
2022-04-06 16:20:00,6.56
2022-04-06 16:30:00,5.34
2022-04-06 16:40:00,3.99
2022-04-06 16:50:00,2.98
2022-04-06 17:00:00,2.83
2022-04-06 17:10:00,3.08
2022-04-06 17:20:00,2.91
2022-04-06 17:30:00,3.08
2022-04-06 17:40:00,5.73
2022-04-06 17:50:00,12.33
2022-04-06 18:00:00,9.96
2022-04-06 19:20:00,5.28
2022-04-06 19:30:00,4.21
2022-04-06 19:40:00,3.82
2022-04-06 21:40:00,5.76
2022-04-06 21:50:00,5.73
2022-04-06 22:00:00,5.92
2022-04-06 22:10:00,5.39
2022-04-06 22:20:00,4.85
2022-04-06 22:30:00,5.75
2022-04-06 22:40:00,3.45
2022-04-06 22:50:00,2.86
2022-04-06 23:00:00,2.46
2022-04-06 23:10:00,2.89
2022-04-06 23:20:00,2.96
2022-04-06 23:30:00,3.09
2022-04-06 23:40:00,3.38
2022-04-06 23:50:00,3.7
2022-04-07 00:00:00,3.99
2022-04-07 00:10:00,4.97
2022-04-07 00:20:00,5.19
2022-04-07 00:30:00,5.2
2022-04-07 00:40:00,4.8
2022-04-07 00:50:00,4.77
2022-04-07 01:00:00,4.49
2022-04-07 01:10:00,4.63
2022-04-07 01:20:00,4.36
2022-04-07 01:30:00,4.03
2022-04-07 01:40:00,4.25
2022-04-07 01:50:00,5.02
2022-04-07 02:00:00,5.08
2022-04-07 02:10:00,4.25
2022-04-07 02:20:00,4.6
2022-04-07 02:30:00,4.08
2022-04-07 02:40:00,3.76
2022-04-07 02:50:00,3.37
2022-04-07 03:00:00,3.87
2022-04-07 03:10:00,4.31
2022-04-07 03:20:00,3.96
2022-04-07 03:30:00,4.17
2022-04-07 03:40:00,3.58
2022-04-07 03:50:00,3.49
2022-04-07 04:00:00,3.9
2022-04-07 04:10:00,4.58
2022-04-07 04:20:00,4.73
2022-04-07 04:30:00,5.05
2022-04-07 04:40:00,6.02
2022-04-07 04:50:00,6.96
2022-04-07 05:00:00,6.26
2022-04-07 05:10:00,5.91
2022-04-07 05:20:00,5.89
2022-04-07 05:30:00,6.04
2022-04-07 05:40:00,6.52
2022-04-07 05:50:00,6.1
2022-04-07 06:00:00,5.24
2022-04-07 06:10:00,5.13
2022-04-07 06:20:00,5.25
2022-04-07 06:30:00,5.11
2022-04-07 06:40:00,5.47
2022-04-07 06:50:00,5.29
2022-04-07 07:00:00,5.37
2022-04-07 07:10:00,5.66
2022-04-07 07:20:00,5.32
2022-04-07 07:30:00,5.44
2022-04-07 07:40:00,5.02
2022-04-07 07:50:00,4.36
2022-04-07 08:00:00,5.52
2022-04-07 08:10:00,6.1
2022-04-07 08:20:00,6.28
2022-04-07 08:30:00,5.6
2022-04-07 08:40:00,7.55
2022-04-07 08:50:00,7.34
2022-04-07 09:00:00,8.49
2022-04-07 09:10:00,9.91
2022-04-07 09:20:00,9.47
2022-04-07 09:30:00,9.84
2022-04-07 09:40:00,10.13
2022-04-07 09:50:00,7.26
2022-04-07 10:00:00,8.39
2022-04-07 10:10:00,7.51
2022-04-07 10:20:00,5.87
2022-04-07 10:30:00,7.47
2022-04-07 10:40:00,5.6
2022-04-07 10:50:00,6.5
2022-04-07 11:00:00,6.91
2022-04-07 11:10:00,8.08
2022-04-07 11:20:00,10.27
2022-04-07 11:30:00,8.46
2022-04-07 11:40:00,7.91
2022-04-07 11:50:00,8.98
2022-04-07 12:00:00,7.71
2022-04-07 12:10:00,8.04
2022-04-07 12:20:00,8.69
2022-04-07 12:30:00,6.92
2022-04-07 12:40:00,6.72
2022-04-07 12:50:00,7.33
2022-04-07 13:00:00,8.1
2022-04-07 13:10:00,7.03
2022-04-07 13:20:00,8.1
2022-04-07 13:30:00,8.21
2022-04-07 13:40:00,7.37
2022-04-07 13:50:00,7.32
2022-04-07 14:00:00,8.03
2022-04-07 14:10:00,8.25
2022-04-07 14:20:00,10.56
2022-04-07 14:30:00,9.96
2022-04-07 14:40:00,9.81
2022-04-07 14:50:00,9.21
2022-04-07 15:00:00,10.91
2022-04-07 15:10:00,9.74
2022-04-07 15:20:00,9.23
2022-04-07 15:30:00,10.12
2022-04-07 15:40:00,10.31
2022-04-07 15:50:00,9.44
2022-04-07 16:00:00,9.71
2022-04-07 16:10:00,10.25
2022-04-07 16:20:00,10.72
2022-04-07 16:30:00,11.4
2022-04-07 16:40:00,10.15
2022-04-07 16:50:00,9.82
2022-04-07 17:00:00,9.68
2022-04-07 17:10:00,9.39
2022-04-07 17:20:00,9.27
2022-04-07 17:30:00,12.29
2022-04-07 17:40:00,9.93
2022-04-07 17:50:00,9.75
2022-04-07 18:00:00,9.09
2022-04-07 18:10:00,8.39
2022-04-07 18:20:00,9.06
2022-04-07 18:30:00,9.61
2022-04-07 18:40:00,8.31
2022-04-07 18:50:00,9.01
2022-04-07 19:00:00,9.34
2022-04-07 20:00:00,8.49
2022-04-07 20:10:00,10.96
2022-04-07 20:20:00,11.52
2022-04-07 20:30:00,11.0
2022-04-07 20:40:00,10.2
2022-04-07 20:50:00,9.26
2022-04-07 21:00:00,8.79
2022-04-07 21:10:00,6.64
2022-04-07 21:20:00,8.14
2022-04-07 21:30:00,8.95
2022-04-07 21:40:00,8.98
2022-04-07 21:50:00,7.62
2022-04-07 22:00:00,7.17
2022-04-07 22:10:00,7.26
2022-04-07 22:20:00,5.92
2022-04-07 22:30:00,6.44
2022-04-07 22:40:00,8.02
2022-04-07 22:50:00,9.9
2022-04-07 23:00:00,9.04
2022-04-07 23:10:00,8.5
2022-04-07 23:20:00,9.34
2022-04-07 23:30:00,9.13
2022-04-07 23:40:00,7.67
2022-04-07 23:50:00,8.22
2022-04-08 00:00:00,7.45
2022-04-08 00:10:00,7.12
2022-04-08 00:20:00,10.84
2022-04-08 00:30:00,8.96
2022-04-08 00:40:00,7.59
2022-04-08 00:50:00,5.83
2022-04-08 01:00:00,7.05
2022-04-08 01:10:00,5.72
2022-04-08 01:20:00,5.98
2022-04-08 01:30:00,5.74
2022-04-08 01:40:00,6.03
2022-04-08 01:50:00,5.79
2022-04-08 02:00:00,5.0
2022-04-08 02:10:00,5.06
2022-04-08 02:20:00,6.08
2022-04-08 02:30:00,6.47
2022-04-08 02:40:00,5.72
2022-04-08 02:50:00,6.2
2022-04-08 03:00:00,6.42
2022-04-08 03:10:00,6.43
2022-04-08 03:20:00,6.48
2022-04-08 03:30:00,7.0
2022-04-08 03:40:00,5.87
2022-04-08 03:50:00,4.85
2022-04-08 04:00:00,5.21
2022-04-08 04:10:00,5.46
2022-04-08 04:20:00,5.25
2022-04-08 04:30:00,4.48
2022-04-08 04:40:00,4.55
2022-04-08 04:50:00,5.68
2022-04-08 05:00:00,3.52
2022-04-08 05:10:00,4.37
2022-04-08 05:20:00,4.57
2022-04-08 05:30:00,4.93
2022-04-08 05:40:00,5.05
2022-04-08 05:50:00,5.62
2022-04-08 06:00:00,5.56
2022-04-08 06:10:00,5.35
2022-04-08 06:20:00,4.52
2022-04-08 06:30:00,4.45
2022-04-08 06:40:00,4.83
2022-04-08 06:50:00,5.18
2022-04-08 07:00:00,5.23
2022-04-08 07:10:00,4.94
2022-04-08 07:20:00,4.0
2022-04-08 07:30:00,4.14
2022-04-08 07:40:00,4.38
2022-04-08 07:50:00,4.64
2022-04-08 08:00:00,4.79
2022-04-08 08:10:00,3.97
2022-04-08 08:20:00,6.57
2022-04-08 08:30:00,5.87
2022-04-08 08:40:00,4.12
2022-04-08 08:50:00,4.6
2022-04-08 09:00:00,6.19
2022-04-08 09:10:00,5.48
2022-04-08 09:20:00,7.27
2022-04-08 09:30:00,6.16
2022-04-08 09:40:00,5.72
2022-04-08 09:50:00,6.49
2022-04-08 10:00:00,5.99
2022-04-08 10:10:00,6.2
2022-04-08 10:20:00,7.0
2022-04-08 10:30:00,8.36
2022-04-08 10:40:00,8.73
2022-04-08 10:50:00,7.91
2022-04-08 11:00:00,8.94
2022-04-08 11:10:00,9.88
2022-04-08 11:20:00,8.54
2022-04-08 11:30:00,7.18
2022-04-08 11:40:00,7.2
2022-04-08 11:50:00,6.37
2022-04-08 12:00:00,4.09
2022-04-08 12:10:00,4.48
2022-04-08 12:20:00,6.76
2022-04-08 12:40:00,7.08
2022-04-08 12:50:00,7.15
2022-04-08 13:00:00,6.73
2022-04-08 13:10:00,5.74
2022-04-08 13:20:00,6.43
2022-04-08 13:30:00,6.27
2022-04-08 13:40:00,5.99
2022-04-08 13:50:00,7.53
2022-04-08 14:00:00,7.13
2022-04-08 14:10:00,6.77
2022-04-08 14:20:00,7.59
2022-04-08 14:30:00,7.39
2022-04-08 14:40:00,9.2
2022-04-08 14:50:00,8.15
2022-04-08 15:00:00,8.37
2022-04-08 15:10:00,9.77
2022-04-08 15:20:00,9.45
2022-04-08 15:30:00,9.47
2022-04-08 15:40:00,10.08
2022-04-08 15:50:00,9.64
2022-04-08 16:00:00,9.05
2022-04-08 16:10:00,7.96
2022-04-08 16:20:00,6.61
2022-04-08 16:30:00,6.52
2022-04-08 16:40:00,3.74
2022-04-08 16:50:00,5.86
2022-04-08 17:00:00,6.55
2022-04-08 17:10:00,5.49
2022-04-08 17:20:00,4.51
2022-04-08 17:30:00,4.44
2022-04-08 17:40:00,5.16
2022-04-08 17:50:00,5.25
2022-04-08 18:00:00,4.91
2022-04-08 18:10:00,4.69
2022-04-08 18:20:00,4.99
2022-04-08 18:30:00,4.18
2022-04-08 18:40:00,4.15
2022-04-08 18:50:00,3.55
2022-04-08 19:00:00,4.75
2022-04-08 19:10:00,4.86
2022-04-08 19:20:00,5.3
2022-04-08 19:30:00,5.6
2022-04-08 19:40:00,5.84
2022-04-08 19:50:00,5.21
2022-04-08 20:00:00,5.03
2022-04-08 20:10:00,4.21
2022-04-08 20:20:00,4.72
2022-04-08 20:30:00,4.22
2022-04-08 20:40:00,4.26
2022-04-08 20:50:00,4.44
2022-04-08 21:00:00,5.51
2022-04-08 21:10:00,5.63
2022-04-08 21:20:00,5.56
2022-04-08 21:30:00,5.36
2022-04-08 21:40:00,5.6
2022-04-08 21:50:00,6.29
2022-04-08 22:00:00,6.76
2022-04-08 22:10:00,7.61
2022-04-08 22:20:00,6.75
2022-04-08 22:30:00,5.15
2022-04-08 22:40:00,6.0
2022-04-08 22:50:00,5.85
2022-04-08 23:00:00,5.62
2022-04-08 23:10:00,5.23
2022-04-08 23:20:00,5.59
2022-04-08 23:30:00,5.77
2022-04-08 23:40:00,5.96
2022-04-08 23:50:00,5.91
2022-04-09 00:00:00,4.92
2022-04-09 00:10:00,4.15
2022-04-09 00:20:00,4.49
2022-04-09 00:30:00,4.69
2022-04-09 00:40:00,4.68
2022-04-09 00:50:00,4.25
2022-04-09 01:00:00,4.45
2022-04-09 01:10:00,4.34
2022-04-09 01:20:00,4.01
2022-04-09 01:30:00,3.59
2022-04-09 01:40:00,3.49
2022-04-09 01:50:00,2.88
2022-04-09 02:00:00,3.43
2022-04-09 02:10:00,4.16
2022-04-09 02:20:00,4.11
2022-04-09 02:30:00,4.35
2022-04-09 02:40:00,4.23
2022-04-09 02:50:00,4.6
2022-04-09 03:00:00,5.01
2022-04-09 03:10:00,5.0
2022-04-09 03:20:00,4.98
2022-04-09 03:30:00,5.31
2022-04-09 03:40:00,5.06
2022-04-09 03:50:00,5.44
2022-04-09 04:00:00,5.95
2022-04-09 04:10:00,6.51
2022-04-09 04:20:00,6.1
2022-04-09 04:30:00,6.61
2022-04-09 04:40:00,6.4
2022-04-09 04:50:00,6.21
2022-04-09 05:00:00,6.73
2022-04-09 05:10:00,6.95
2022-04-09 05:20:00,6.51
2022-04-09 05:30:00,6.58
2022-04-09 05:40:00,6.57
2022-04-09 05:50:00,6.35
2022-04-09 06:00:00,6.39
2022-04-09 06:10:00,7.55
2022-04-09 06:20:00,9.01
2022-04-09 06:30:00,8.5
2022-04-09 06:40:00,9.38
2022-04-09 06:50:00,8.01
2022-04-09 07:00:00,7.24
2022-04-09 07:10:00,6.72
2022-04-09 07:20:00,6.11
2022-04-09 07:30:00,5.44
2022-04-09 07:40:00,4.27
2022-04-09 07:50:00,3.54
2022-04-09 08:00:00,4.38
2022-04-09 08:10:00,4.86
2022-04-09 08:20:00,5.11
2022-04-09 08:30:00,7.05
2022-04-09 08:40:00,5.75
2022-04-09 08:50:00,6.81
2022-04-09 09:00:00,6.89
2022-04-09 09:10:00,6.46
2022-04-09 09:20:00,6.04
2022-04-09 09:30:00,6.2
2022-04-09 09:40:00,7.37
2022-04-09 09:50:00,6.98
2022-04-09 10:00:00,8.09
2022-04-09 10:10:00,7.93
2022-04-09 10:20:00,7.42
2022-04-09 10:30:00,7.94
2022-04-09 10:40:00,7.96
2022-04-09 10:50:00,7.31
2022-04-09 11:00:00,8.25
2022-04-09 11:10:00,6.94
2022-04-09 11:20:00,6.55
2022-04-09 11:30:00,7.0
2022-04-09 11:40:00,6.97
2022-04-09 11:50:00,7.62
2022-04-09 12:00:00,7.21
2022-04-09 12:10:00,6.33
2022-04-09 12:20:00,6.38
2022-04-09 12:30:00,6.73
2022-04-09 12:40:00,6.4
2022-04-09 12:50:00,8.34
2022-04-09 13:00:00,7.08
2022-04-09 13:10:00,6.67
2022-04-09 13:20:00,6.86
2022-04-09 13:30:00,6.46
2022-04-09 13:40:00,6.83
2022-04-09 13:50:00,6.3
2022-04-09 14:00:00,7.1
2022-04-09 14:10:00,7.61
2022-04-09 14:20:00,7.84
2022-04-09 14:30:00,7.77
2022-04-09 14:40:00,8.01
2022-04-09 14:50:00,8.36
2022-04-09 15:00:00,7.88
2022-04-09 15:10:00,7.61
2022-04-09 15:20:00,8.38
2022-04-09 15:30:00,8.95
2022-04-09 15:40:00,7.91
2022-04-09 15:50:00,7.89
2022-04-09 16:00:00,7.46
2022-04-09 16:10:00,7.68
2022-04-09 16:20:00,8.88
2022-04-09 16:30:00,8.3
2022-04-09 16:40:00,8.49
2022-04-09 16:50:00,7.99
2022-04-09 17:00:00,9.0
2022-04-09 17:10:00,8.47
2022-04-09 17:20:00,8.23
2022-04-09 17:30:00,8.45
2022-04-09 17:40:00,8.6
2022-04-09 17:50:00,8.91
2022-04-09 18:00:00,7.39
2022-04-09 18:10:00,8.19
2022-04-09 18:20:00,8.27
2022-04-09 18:30:00,7.76
2022-04-09 18:40:00,7.93
2022-04-09 18:50:00,8.59
2022-04-09 19:00:00,10.47
2022-04-09 19:10:00,8.06
2022-04-09 19:20:00,8.26
2022-04-09 19:30:00,8.73
2022-04-09 19:40:00,8.93
2022-04-09 19:50:00,7.29
2022-04-09 20:00:00,7.77
2022-04-09 20:10:00,7.0
2022-04-09 20:20:00,5.87
2022-04-09 20:30:00,9.43
2022-04-09 20:40:00,5.43
2022-04-09 20:50:00,5.41
2022-04-09 21:00:00,8.01
2022-04-09 21:30:00,7.68
2022-04-09 21:40:00,7.35
2022-04-09 21:50:00,7.14
2022-04-09 22:00:00,5.15
2022-04-09 22:10:00,6.73
2022-04-09 22:20:00,6.56
2022-04-09 22:30:00,4.41
2022-04-09 22:40:00,5.04
2022-04-09 22:50:00,4.5
2022-04-09 23:00:00,4.43
2022-04-09 23:10:00,4.26
2022-04-09 23:20:00,2.94
2022-04-09 23:30:00,2.96
2022-04-09 23:40:00,2.63
2022-04-09 23:50:00,1.73
2022-04-10 00:00:00,2.41
2022-04-10 00:10:00,2.23
2022-04-10 00:20:00,2.03
2022-04-10 00:30:00,2.0
2022-04-10 00:40:00,2.19
2022-04-10 00:50:00,2.02
2022-04-10 01:00:00,1.59
2022-04-10 01:10:00,1.67
2022-04-10 01:20:00,1.33
2022-04-10 01:30:00,0.98
2022-04-10 01:40:00,1.02
2022-04-10 01:50:00,0.35
2022-04-10 02:00:00,0.24
2022-04-10 02:10:00,0.28
2022-04-10 02:20:00,0.37
2022-04-10 02:30:00,0.28
2022-04-10 02:40:00,0.35
2022-04-10 02:50:00,0.35
2022-04-10 03:00:00,0.88
2022-04-10 03:20:00,1.41
2022-04-10 03:30:00,2.11
2022-04-10 03:40:00,2.69
2022-04-10 03:50:00,2.09
2022-04-10 04:00:00,2.18
2022-04-10 04:10:00,2.2
2022-04-10 04:20:00,1.04
2022-04-10 04:30:00,0.64
2022-04-10 04:40:00,1.04
2022-04-10 04:50:00,0.87
2022-04-10 05:00:00,0.97
2022-04-10 05:10:00,0.83
2022-04-10 05:20:00,1.13
2022-04-10 05:30:00,1.42
2022-04-10 05:40:00,1.81
2022-04-10 05:50:00,2.39
2022-04-10 06:00:00,2.28
2022-04-10 06:10:00,1.24
2022-04-10 06:20:00,1.71
2022-04-10 06:30:00,2.3
2022-04-10 06:40:00,1.88
2022-04-10 06:50:00,1.55
2022-04-10 07:00:00,1.46
2022-04-10 07:10:00,0.36
2022-04-10 07:20:00,2.65
2022-04-10 07:30:00,2.61
2022-04-10 07:40:00,1.33
2022-04-10 07:50:00,0.53
2022-04-10 08:00:00,0.99
2022-04-10 08:10:00,0.1
2022-04-10 08:20:00,2.08
2022-04-10 08:30:00,3.08
2022-04-10 08:40:00,2.02
2022-04-10 08:50:00,3.12
2022-04-10 09:00:00,2.01
2022-04-10 09:10:00,2.46
2022-04-10 09:20:00,4.43
2022-04-10 09:30:00,4.86
2022-04-10 09:40:00,4.69
2022-04-10 09:50:00,4.87
2022-04-10 10:10:00,9.06
2022-04-10 10:20:00,6.17
2022-04-10 10:30:00,6.56
2022-04-10 10:40:00,7.26
2022-04-10 10:50:00,7.38
2022-04-10 11:00:00,7.13
2022-04-10 11:10:00,6.6
2022-04-10 11:20:00,7.33
2022-04-10 11:30:00,7.26
2022-04-10 11:40:00,7.55
2022-04-10 11:50:00,7.34
